nom,date,national_cumulative_confirmed_deaths
Maluku II,2026-05-26,17
Nselo,2026-05-26,17
Lomela,2026-05-26,17
Nioki,2026-05-26,17
Bolobo,2026-05-26,17
Mushie,2026-05-26,17
Kwamouth,2026-05-26,17
Mokala,2026-05-26,17
Kisanji,2026-05-26,17
Lukonga,2026-05-26,17
Tunda,2026-05-26,17
Bosobolo,2026-05-26,17
Businga,2026-05-26,17
Boto,2026-05-26,17
Lisala,2026-05-26,17
Ndage,2026-05-26,17
Mwela Lembwa,2026-05-26,17
Kingabwa,2026-05-26,17
Likati,2026-05-26,17
Yahuma,2026-05-26,17
Ikela,2026-05-26,17
Lubunga (Tshopo),2026-05-26,17
Ubundu,2026-05-26,17
Kailo,2026-05-26,17
Ototo,2026-05-26,17
Tshumbe,2026-05-26,17
Lusangi,2026-05-26,17
Bobozo,2026-05-26,17
Punia,2026-05-26,17
Kyondo,2026-05-26,17
Mabalako,2026-05-26,17
Biena,2026-05-26,17
Masereka,2026-05-26,17
Lubero,2026-05-26,17
Manguredjipa,2026-05-26,17
Mutwanga,2026-05-26,17
Kamango,2026-05-26,17
Oicha,2026-05-26,17
Binza,2026-05-26,17
Rwanguba,2026-05-26,17
Rutshuru,2026-05-26,17
Birambizo,2026-05-26,17
Beni,2026-05-26,17
Vuhovi,2026-05-26,17
Musienene,2026-05-26,17
Butembo,2026-05-26,17
Katwa,2026-05-26,17
Kayna,2026-05-26,17
Goma,2026-05-26,17
Karisimbi,2026-05-26,17
Kibua,2026-05-26,17
Masisi,2026-05-26,17
Mweso,2026-05-26,17
Kirotshe,2026-05-26,17
Pinga,2026-05-26,17
Walikale,2026-05-26,17
Kibirizi,2026-05-26,17
Kalunguta,2026-05-26,17
Alimbongo,2026-05-26,17
Nyiragongo,2026-05-26,17
Katoyi,2026-05-26,17
Bambo,2026-05-26,17
Itebero,2026-05-26,17
Mwana,2026-05-26,17
Kaziba,2026-05-26,17
Nyantende,2026-05-26,17
Nyangezi,2026-05-26,17
Kabare,2026-05-26,17
Mubumbano,2026-05-26,17
Walungu,2026-05-26,17
Hauts-Plateaux,2026-05-26,17
Kaniola,2026-05-26,17
Kalonge,2026-05-26,17
Bunyakiri,2026-05-26,17
Uvira,2026-05-26,17
Kitutu,2026-05-26,17
Kamituga,2026-05-26,17
Itombwe,2026-05-26,17
Minembwe,2026-05-26,17
Nundu,2026-05-26,17
Ruzizi,2026-05-26,17
Lemera,2026-05-26,17
Fizi,2026-05-26,17
Shabunda,2026-05-26,17
Lulingu,2026-05-26,17
Kalole,2026-05-26,17
Mwenga,2026-05-26,17
Mulungu,2026-05-26,17
Bagira,2026-05-26,17
Kadutu,2026-05-26,17
Ibanda,2026-05-26,17
Katana,2026-05-26,17
Lualaba,2026-05-26,17
Kafakumba,2026-05-26,17
Kanzenze,2026-05-26,17
Kasaji,2026-05-26,17
Dilolo,2026-05-26,17
Sandoa,2026-05-26,17
Kalamba,2026-05-26,17
Lubudi,2026-05-26,17
Bunkeya,2026-05-26,17
Fungurume,2026-05-26,17
Kambove,2026-05-26,17
Lubumbashi,2026-05-26,17
Kisanga,2026-05-26,17
Katuba,2026-05-26,17
Mumbunda,2026-05-26,17
Kipushi,2026-05-26,17
Sakania,2026-05-26,17
Kafubu,2026-05-26,17
Kilela Balanda,2026-05-26,17
Manika,2026-05-26,17
Vangu,2026-05-26,17
Kowe,2026-05-26,17
Mitwaba,2026-05-26,17
Gombe,2026-05-26,17
Minova,2026-05-26,17
Kalehe,2026-05-26,17
Miti-Murhesa,2026-05-26,17
Idjwi,2026-05-26,17
Aba,2026-05-26,17
Masina II,2026-05-26,17
Kapanga,2026-05-26,17
Dilala,2026-05-26,17
Mutshatsha,2026-05-26,17
Kikula,2026-05-26,17
Kimbi Lulenge,2026-05-26,17
Ferekeni,2026-05-26,17
Wapinda,2026-05-26,17
Likasi,2026-05-26,17
Kasenga,2026-05-26,17
Ntandembelo,2026-05-26,17
Yumbi,2026-05-26,17
Tshudi Loto,2026-05-26,17
Kiri,2026-05-26,17
Bosanga,2026-05-26,17
Yalifafo,2026-05-26,17
Dekese,2026-05-26,17
Mimia,2026-05-26,17
Makanza,2026-05-26,17
Bomongo,2026-05-26,17
Lolanga Mampoko,2026-05-26,17
Penjwa,2026-05-26,17
Bokungu,2026-05-26,17
Wema,2026-05-26,17
Befale,2026-05-26,17
Lotumbe,2026-05-26,17
Monkoto,2026-05-26,17
Djombo,2026-05-26,17
Bongandanga,2026-05-26,17
Lingomo,2026-05-26,17
Basankusu,2026-05-26,17
Boende,2026-05-26,17
Mompono,2026-05-26,17
Monieka,2026-05-26,17
Banjow Moke,2026-05-26,17
Inongo,2026-05-26,17
Wangata,2026-05-26,17
Bolenge,2026-05-26,17
Bolomba,2026-05-26,17
Ingende,2026-05-26,17
Iboko,2026-05-26,17
Irebu,2026-05-26,17
Mbandaka,2026-05-26,17
Lukolela,2026-05-26,17
Bikoro,2026-05-26,17
Ntondo,2026-05-26,17
Lilanga Bobangi,2026-05-26,17
Wembo Nyama,2026-05-27,17
Kole,2026-05-27,17
Pania Mutombo,2026-05-27,17
Minga,2026-05-27,17
Lusambo,2026-05-27,17
Dikungu,2026-05-27,17
Vanga Kete,2026-05-27,17
Lodja,2026-05-27,17
Omendjadi,2026-05-27,17
Djalo Djeka,2026-05-27,17
Katako Kombe,2026-05-27,17
Bena Dibele,2026-05-27,17
Kamiji,2026-05-27,17
Tshitenge,2026-05-27,17
Miabi,2026-05-27,17
Ngandajika,2026-05-27,17
Mulumba,2026-05-27,17
Tshilenge,2026-05-27,17
Cilundu,2026-05-27,17
Lubao,2026-05-27,17
Kalonda Est,2026-05-27,17
Kabinda,2026-05-27,17
Ludimbi Lukula,2026-05-27,17
Kalambayi Kabanga,2026-05-27,17
Makota,2026-05-27,17
Mwene Ditu,2026-05-27,17
Wikong,2026-05-27,17
Luputa,2026-05-27,17
Kanda Kanda,2026-05-27,17
Bonzola,2026-05-27,17
Dibindi,2026-05-27,17
Kansele,2026-05-27,17
Muya,2026-05-27,17
Diulu,2026-05-27,17
Bipemba,2026-05-27,17
Mpokolo,2026-05-27,17
Nzaba,2026-05-27,17
Kabeya Kamuanga,2026-05-27,17
Mukumbi,2026-05-27,17
Lukelenge,2026-05-27,17
Tshishimbi,2026-05-27,17
Lubilanji,2026-05-27,17
Kamana,2026-05-27,17
Kasansa,2026-05-27,17
Bibanga,2026-05-27,17
Kalenda,2026-05-27,17
Tshofa,2026-05-27,17
Pimu,2026-05-27,17
Nyanga,2026-05-27,17
Kalonda Ouest,2026-05-27,17
Kamonia,2026-05-27,17
Mutena,2026-05-27,17
Banga Lubaka,2026-05-27,17
Kamwesha,2026-05-27,17
Mweka,2026-05-27,17
Moba,2026-05-27,17
Bogosenubia,2026-05-27,17
Moanda,2026-05-27,17
Kitona,2026-05-27,17
Boma,2026-05-27,17
Boma Bungu,2026-05-27,17
Seke-Banza,2026-05-27,17
Inga,2026-05-27,17
Lukula,2026-05-27,17
Tshela,2026-05-27,17
Vaku,2026-05-27,17
Kizu,2026-05-27,17
Kibunzi,2026-05-27,17
Luozi,2026-05-27,17
Kimpangu,2026-05-27,17
Ngidinga,2026-05-27,17
Boko-Kivulu,2026-05-27,17
Mbanza-Ngungu,2026-05-27,17
Kwilu-Ngongo,2026-05-27,17
Kisantu,2026-05-27,17
Mikope,2026-05-27,17
Oshwe,2026-05-27,17
Bosobe,2026-05-27,17
Bokoro,2026-05-27,17
Masi-Manimba,2026-05-27,17
Yasa-Bonga,2026-05-27,17
Idiofa,2026-05-27,17
Ipamu,2026-05-27,17
Koshibanda,2026-05-27,17
Kingandu,2026-05-27,17
Bulungu,2026-05-27,17
Bagata,2026-05-27,17
Bandundu,2026-05-27,17
Kajiji,2026-05-27,17
Kikwit-Nord,2026-05-27,17
Lusanga,2026-05-27,17
Feshi,2026-05-27,17
Wamba Lwadi,2026-05-27,17
Panzi,2026-05-27,17
Tembo,2026-05-27,17
Moanza,2026-05-27,17
Kimbau,2026-05-27,17
Kenge,2026-05-27,17
Boko,2026-05-27,17
Viadana,2026-05-27,17
Poko,2026-05-27,17
Basali,2026-05-27,17
Basoko,2026-05-27,17
Bengamisa,2026-05-27,17
Yakusu,2026-05-27,17
Yahisuli,2026-05-27,17
Yabaondo,2026-05-27,17
Isangi,2026-05-27,17
Yaleko,2026-05-27,17
Banalia,2026-05-27,17
Bafwasende,2026-05-27,17
Bafwagbogbo,2026-05-27,17
Buta,2026-05-27,17
Titule,2026-05-27,17
Ganga,2026-05-27,17
Vanga,2026-05-27,17
Djuma,2026-05-27,17
Sia,2026-05-27,17
Mungindu,2026-05-27,17
Kimputu,2026-05-27,17
Mosango,2026-05-27,17
Pay Kongila,2026-05-27,17
Matadi,2026-05-27,17
Nzanza,2026-05-27,17
Ndjili,2026-05-27,17
Mont Ngafula I,2026-05-27,17
Biyela,2026-05-27,17
Kikimi,2026-05-27,17
Lemba,2026-05-27,17
Matete,2026-05-27,17
Kisenso,2026-05-27,17
Lingwala,2026-05-27,17
Barumbu,2026-05-27,17
Kinshasa,2026-05-27,17
Limete,2026-05-27,17
Kalamu II,2026-05-27,17
Kalamu I,2026-05-27,17
Bumbu,2026-05-27,17
Makala,2026-05-27,17
Ngaba,2026-05-27,17
Bandalungwa,2026-05-27,17
Selembao,2026-05-27,17
Masina I,2026-05-27,17
Kintambo,2026-05-27,17
Kasa-Vubu,2026-05-27,17
Ngiri-Ngiri,2026-05-27,17
Binza Meteo,2026-05-27,17
Binza Ozone,2026-05-27,17
Kikongo,2026-05-27,17
Mont Ngafula II,2026-05-27,17
Sona-Bata,2026-05-27,17
Nsele,2026-05-27,17
Kanzala,2026-05-27,17
Tshikapa,2026-05-27,17
Kingasani,2026-05-27,17
Kimbanseke,2026-05-27,17
Bwamanda,2026-05-27,17
Kungu,2026-05-27,17
Loko,2026-05-27,17
Bangabola,2026-05-27,17
Boso Mondanda,2026-05-27,17
Budjala,2026-05-27,17
Binga,2026-05-27,17
Yamaluka,2026-05-27,17
Boso Manzi,2026-05-27,17
Karawa,2026-05-27,17
Bominenge,2026-05-27,17
Gemena,2026-05-27,17
Mbaya,2026-05-27,17
Bulu,2026-05-27,17
Tandala,2026-05-27,17
Kibombo,2026-05-27,17
Kindu,2026-05-27,17
Alunguli,2026-05-27,17
Kokolo,2026-05-27,17
Police,2026-05-27,17
Makiso-Kisangani,2026-05-27,17
Mangobo,2026-05-27,17
Kabondo,2026-05-27,17
Tshopo,2026-05-27,17
Kaniama,2026-05-27,17
Kalemie,2026-05-27,17
Kansimba,2026-05-27,17
Butumba,2026-05-27,17
Kinkondja,2026-05-27,17
Baka,2026-05-27,17
Kiyambi,2026-05-27,17
Manono,2026-05-27,17
Samba,2026-05-27,17
Kasongo,2026-05-27,17
Kunda,2026-05-27,17
Saramabila,2026-05-27,17
Kampene,2026-05-27,17
Nyemba,2026-05-27,17
Nyunzu,2026-05-27,17
Kabambare,2026-05-27,17
Pangi,2026-05-27,17
Kalima,2026-05-27,17
Yalimbongo,2026-05-27,17
Aketi,2026-05-27,17
Lolo,2026-05-27,17
Yamongili,2026-05-27,17
Abuzi,2026-05-27,17
Yambuku,2026-05-27,17
Wasolo,2026-05-27,17
Bosondjo,2026-05-27,17
Bumba,2026-05-27,17
Mondombe,2026-05-27,17
Djolu,2026-05-27,17
Opienge,2026-05-27,17
Obokote,2026-05-27,17
Lowa,2026-05-27,17
Wanierukula,2026-05-27,17
Lubutu,2026-05-27,17
Kitenda,2026-05-27,17
Kasongo Lunda,2026-05-27,17
Popokabaka,2026-05-27,17
Kimvula,2026-05-27,17
Maluku I,2026-05-27,17
Kimpese,2026-05-27,17
Nsona-Mpangu,2026-05-27,17
Kangu,2026-05-27,17
Kuimba,2026-05-27,17
Kinkonzi,2026-05-27,17
Mangembo,2026-05-27,17
Gombe-Matadi,2026-05-27,17
Masa,2026-05-27,17
Bokonzi,2026-05-27,17
Mawuya,2026-05-27,17
Zongo,2026-05-27,17
Libenge,2026-05-27,17
Bili (Nord-Ubangi),2026-05-27,17
Gbadolite,2026-05-27,17
Mobayi Mbongo,2026-05-27,17
Yakoma,2026-05-27,17
Monga,2026-05-27,17
Bondo,2026-05-27,17
Bili (Bas-Uele),2026-05-27,17
Ango,2026-05-27,17
Opala,2026-05-27,17
Kahemba,2026-05-27,17
Gungu,2026-05-27,17
Kitangwa,2026-05-27,17
Mukedi,2026-05-27,17
Kongolo,2026-05-27,17
Mbulula,2026-05-27,17
Kabalo,2026-05-27,17
Bukama,2026-05-27,17
Kabondo Dianda,2026-05-27,17
Kabongo,2026-05-27,17
Songa,2026-05-27,17
Kayamba,2026-05-27,17
Kitenge,2026-05-27,17
Ankoro,2026-05-27,17
Mulongo,2026-05-27,17
Lwamba,2026-05-27,17
Mukanga,2026-05-27,17
Malemba,2026-05-27,17
Kinda,2026-05-27,17
Kamina,2026-05-27,17
Kikwit-Sud,2026-05-27,17
Kenya,2026-05-27,17
Kamalondo,2026-05-27,17
Tshamilemba,2026-05-27,17
Pweto,2026-05-27,17
Lukafu,2026-05-27,17
Mufunga Sampwe,2026-05-27,17
Kilwa,2026-05-27,17
Kapolowe,2026-05-27,17
Panda,2026-05-27,17
Kashobwe,2026-05-27,17
Kampemba,2026-05-27,17
Rwashi,2026-05-27,17
Bena Tshiadi,2026-05-27,17
Yangala,2026-05-27,17
Ilebo,2026-05-27,17
Luebo,2026-05-27,17
Bena Leka,2026-05-27,17
Muetshi,2026-05-27,17
Tshikula,2026-05-27,17
Dibaya,2026-05-27,17
Kalomba,2026-05-27,17
Tshibala,2026-05-27,17
Mushenge,2026-05-27,17
Bulape,2026-05-27,17
Masuika,2026-05-27,17
Luiza,2026-05-27,17
Katoka,2026-05-27,17
Ndesha,2026-05-27,17
Tshikaji,2026-05-27,17
Bilomba,2026-05-27,17
Ndekesha,2026-05-27,17
Bunkonde,2026-05-27,17
Mikalayi,2026-05-27,17
Luambo,2026-05-27,17
Katende,2026-05-27,17
Ndjoko-Mpunda,2026-05-27,17
Lubondaie,2026-05-27,17
Kakenge,2026-05-27,17
Rwampara,2026-05-27,17
Bunia,2026-05-27,17
Jiba,2026-05-27,17
Linga,2026-05-27,17
Mangala,2026-05-27,17
Damas,2026-05-27,17
Fataki,2026-05-27,17
Drodro,2026-05-27,17
Tchomia,2026-05-27,17
Rethy,2026-05-27,17
Nyakunde,2026-05-27,17
Nizi,2026-05-27,17
Bambu,2026-05-27,17
Kilo,2026-05-27,17
Mongbalu,2026-05-27,17
Komanda,2026-05-27,17
Gethy,2026-05-27,17
Boga,2026-05-27,17
Nia-Nia,2026-05-27,17
Mandima,2026-05-27,17
Lolwa,2026-05-27,17
Lita,2026-05-27,17
Boma-Mangbetu,2026-05-27,17
Isiro,2026-05-27,17
Wamba,2026-05-27,17
Doruma,2026-05-27,17
Pawa,2026-05-27,17
Niangara,2026-05-27,17
Rungu,2026-05-27,17
Mambasa,2026-05-27,17
Rimba,2026-05-27,17
Logo,2026-05-27,17
Angumu,2026-05-27,17
Nyarambe,2026-05-27,17
Mahagi,2026-05-27,17
Makoro,2026-05-27,17
Kambala,2026-05-27,17
Biringi,2026-05-27,17
Laybo,2026-05-27,17
Ariwara,2026-05-27,17
Adi,2026-05-27,17
Aru,2026-05-27,17
Adja,2026-05-27,17
Aungba,2026-05-27,17
Faradje,2026-05-27,17
Gombari,2026-05-27,17
Dungu,2026-05-27,17
Watsa,2026-05-27,17
Demba,2026-05-27,17
Mutoto,2026-05-27,17
Lubunga (Kasaï-Central),2026-05-27,17
Kananga,2026-05-27,17
Maluku II,2026-05-27,17
Nselo,2026-05-27,17
Lomela,2026-05-27,17
Nioki,2026-05-27,17
Bolobo,2026-05-27,17
Mushie,2026-05-27,17
Kwamouth,2026-05-27,17
Mokala,2026-05-27,17
Kisanji,2026-05-27,17
Lukonga,2026-05-27,17
Tunda,2026-05-27,17
Bosobolo,2026-05-27,17
Businga,2026-05-27,17
Boto,2026-05-27,17
Lisala,2026-05-27,17
Ndage,2026-05-27,17
Mwela Lembwa,2026-05-27,17
Kingabwa,2026-05-27,17
Likati,2026-05-27,17
Yahuma,2026-05-27,17
Ikela,2026-05-27,17
Lubunga (Tshopo),2026-05-27,17
Ubundu,2026-05-27,17
Kailo,2026-05-27,17
Ototo,2026-05-27,17
Tshumbe,2026-05-27,17
Lusangi,2026-05-27,17
Bobozo,2026-05-27,17
Punia,2026-05-27,17
Kyondo,2026-05-27,17
Mabalako,2026-05-27,17
Biena,2026-05-27,17
Masereka,2026-05-27,17
Lubero,2026-05-27,17
Manguredjipa,2026-05-27,17
Mutwanga,2026-05-27,17
Kamango,2026-05-27,17
Oicha,2026-05-27,17
Binza,2026-05-27,17
Rwanguba,2026-05-27,17
Rutshuru,2026-05-27,17
Birambizo,2026-05-27,17
Beni,2026-05-27,17
Vuhovi,2026-05-27,17
Musienene,2026-05-27,17
Butembo,2026-05-27,17
Katwa,2026-05-27,17
Kayna,2026-05-27,17
Goma,2026-05-27,17
Karisimbi,2026-05-27,17
Kibua,2026-05-27,17
Masisi,2026-05-27,17
Mweso,2026-05-27,17
Kirotshe,2026-05-27,17
Pinga,2026-05-27,17
Walikale,2026-05-27,17
Kibirizi,2026-05-27,17
Kalunguta,2026-05-27,17
Alimbongo,2026-05-27,17
Nyiragongo,2026-05-27,17
Katoyi,2026-05-27,17
Bambo,2026-05-27,17
Itebero,2026-05-27,17
Mwana,2026-05-27,17
Kaziba,2026-05-27,17
Nyantende,2026-05-27,17
Nyangezi,2026-05-27,17
Kabare,2026-05-27,17
Mubumbano,2026-05-27,17
Walungu,2026-05-27,17
Hauts-Plateaux,2026-05-27,17
Kaniola,2026-05-27,17
Kalonge,2026-05-27,17
Bunyakiri,2026-05-27,17
Uvira,2026-05-27,17
Kitutu,2026-05-27,17
Kamituga,2026-05-27,17
Itombwe,2026-05-27,17
Minembwe,2026-05-27,17
Nundu,2026-05-27,17
Ruzizi,2026-05-27,17
Lemera,2026-05-27,17
Fizi,2026-05-27,17
Shabunda,2026-05-27,17
Lulingu,2026-05-27,17
Kalole,2026-05-27,17
Mwenga,2026-05-27,17
Mulungu,2026-05-27,17
Bagira,2026-05-27,17
Kadutu,2026-05-27,17
Ibanda,2026-05-27,17
Katana,2026-05-27,17
Lualaba,2026-05-27,17
Kafakumba,2026-05-27,17
Kanzenze,2026-05-27,17
Kasaji,2026-05-27,17
Dilolo,2026-05-27,17
Sandoa,2026-05-27,17
Kalamba,2026-05-27,17
Lubudi,2026-05-27,17
Bunkeya,2026-05-27,17
Fungurume,2026-05-27,17
Kambove,2026-05-27,17
Lubumbashi,2026-05-27,17
Kisanga,2026-05-27,17
Katuba,2026-05-27,17
Mumbunda,2026-05-27,17
Kipushi,2026-05-27,17
Sakania,2026-05-27,17
Kafubu,2026-05-27,17
Kilela Balanda,2026-05-27,17
Manika,2026-05-27,17
Vangu,2026-05-27,17
Kowe,2026-05-27,17
Mitwaba,2026-05-27,17
Gombe,2026-05-27,17
Minova,2026-05-27,17
Kalehe,2026-05-27,17
Miti-Murhesa,2026-05-27,17
Idjwi,2026-05-27,17
Aba,2026-05-27,17
Masina II,2026-05-27,17
Kapanga,2026-05-27,17
Dilala,2026-05-27,17
Mutshatsha,2026-05-27,17
Kikula,2026-05-27,17
Kimbi Lulenge,2026-05-27,17
Ferekeni,2026-05-27,17
Wapinda,2026-05-27,17
Likasi,2026-05-27,17
Kasenga,2026-05-27,17
Ntandembelo,2026-05-27,17
Yumbi,2026-05-27,17
Tshudi Loto,2026-05-27,17
Kiri,2026-05-27,17
Bosanga,2026-05-27,17
Yalifafo,2026-05-27,17
Dekese,2026-05-27,17
Mimia,2026-05-27,17
Makanza,2026-05-27,17
Bomongo,2026-05-27,17
Lolanga Mampoko,2026-05-27,17
Penjwa,2026-05-27,17
Bokungu,2026-05-27,17
Wema,2026-05-27,17
Befale,2026-05-27,17
Lotumbe,2026-05-27,17
Monkoto,2026-05-27,17
Djombo,2026-05-27,17
Bongandanga,2026-05-27,17
Lingomo,2026-05-27,17
Basankusu,2026-05-27,17
Boende,2026-05-27,17
Mompono,2026-05-27,17
Monieka,2026-05-27,17
Banjow Moke,2026-05-27,17
Inongo,2026-05-27,17
Wangata,2026-05-27,17
Bolenge,2026-05-27,17
Bolomba,2026-05-27,17
Ingende,2026-05-27,17
Iboko,2026-05-27,17
Irebu,2026-05-27,17
Mbandaka,2026-05-27,17
Lukolela,2026-05-27,17
Bikoro,2026-05-27,17
Ntondo,2026-05-27,17
Lilanga Bobangi,2026-05-27,17
Aru,2026-05-27,54
Bambu,2026-05-27,54
Bunia,2026-05-27,54
Kilo,2026-05-27,54
Mongbwalu,2026-05-27,54
Nizi,2026-05-27,54
Nyankunde,2026-05-27,54
Rwampara,2026-05-27,54
ZS non identifiée,2026-05-27,54
Mangala,2026-05-27,54
Damas,2026-05-27,54
Aungba,2026-05-27,54
Gety,2026-05-27,54
Komanda,2026-05-27,54
Jiba,2026-05-27,54
Lita,2026-05-27,54
Sans fiche,2026-05-27,54
Butembo,2026-05-27,54
Goma,2026-05-27,54
Katwa,2026-05-27,54
Karisimbi,2026-05-27,54
Kyondo,2026-05-27,54
Oicha,2026-05-27,54
Kalunguta,2026-05-27,54
Manguripa,2026-05-27,54
Beni,2026-05-27,54
Miti Murhesa,2026-05-27,54
Aru,2026-05-29,42
Bambu,2026-05-29,42
Bunia,2026-05-29,42
Kilo,2026-05-29,42
Mongbwalu,2026-05-29,42
Nizi,2026-05-29,42
Nyankunde,2026-05-29,42
Rwampara,2026-05-29,42
ZS non identifiée,2026-05-29,42
Mangala,2026-05-29,42
Damas,2026-05-29,42
Aungba,2026-05-29,42
Gety,2026-05-29,42
Komanda,2026-05-29,42
Jiba,2026-05-29,42
Lita,2026-05-29,42
Sans fiche,2026-05-29,42
Butembo,2026-05-29,42
Goma,2026-05-29,42
Katwa,2026-05-29,42
Karisimbi,2026-05-29,42
Kyondo,2026-05-29,42
Oicha,2026-05-29,42
Kalunguta,2026-05-29,42
Manguripa,2026-05-29,42
Beni,2026-05-29,42
Miti Murhesa,2026-05-29,42

