nom,date,national_cumulative_suspected_cases_daily
Samba,5/27/26,906
Kasongo,5/27/26,906
Kunda,5/27/26,906
Saramabila,5/27/26,906
Kampene,5/27/26,906
Nyemba,5/27/26,906
Nyunzu,5/27/26,906
Kabambare,5/27/26,906
Pangi,5/27/26,906
Kalima,5/27/26,906
Yalimbongo,5/27/26,906
Aketi,5/27/26,906
Lolo,5/27/26,906
Yamongili,5/27/26,906
Abuzi,5/27/26,906
Yambuku,5/27/26,906
Wasolo,5/27/26,906
Bosondjo,5/27/26,906
Bumba,5/27/26,906
Mondombe,5/27/26,906
Djolu,5/27/26,906
Opienge,5/27/26,906
Obokote,5/27/26,906
Lowa,5/27/26,906
Wanierukula,5/27/26,906
Lubutu,5/27/26,906
Kitenda,5/27/26,906
Kasongo Lunda,5/27/26,906
Popokabaka,5/27/26,906
Kimvula,5/27/26,906
Maluku I,5/27/26,906
Kimpese,5/27/26,906
Nsona-Mpangu,5/27/26,906
Kangu,5/27/26,906
Kuimba,5/27/26,906
Kinkonzi,5/27/26,906
Mangembo,5/27/26,906
Gombe-Matadi,5/27/26,906
Masa,5/27/26,906
Bokonzi,5/27/26,906
Mawuya,5/27/26,906
Zongo,5/27/26,906
Libenge,5/27/26,906
Bili (Nord-Ubangi),5/27/26,906
Gbadolite,5/27/26,906
Mobayi Mbongo,5/27/26,906
Yakoma,5/27/26,906
Monga,5/27/26,906
Bondo,5/27/26,906
Bili (Bas-Uele),5/27/26,906
Ango,5/27/26,906
Opala,5/27/26,906
Kahemba,5/27/26,906
Gungu,5/27/26,906
Kitangwa,5/27/26,906
Mukedi,5/27/26,906
Kongolo,5/27/26,906
Mbulula,5/27/26,906
Kabalo,5/27/26,906
Bukama,5/27/26,906
Kabondo Dianda,5/27/26,906
Kabongo,5/27/26,906
Songa,5/27/26,906
Kayamba,5/27/26,906
Kitenge,5/27/26,906
Ankoro,5/27/26,906
Mulongo,5/27/26,906
Lwamba,5/27/26,906
Mukanga,5/27/26,906
Malemba,5/27/26,906
Kinda,5/27/26,906
Kamina,5/27/26,906
Kikwit-Sud,5/27/26,906
Kenya,5/27/26,906
Kamalondo,5/27/26,906
Tshamilemba,5/27/26,906
Pweto,5/27/26,906
Lukafu,5/27/26,906
Mufunga Sampwe,5/27/26,906
Kilwa,5/27/26,906
Kapolowe,5/27/26,906
Panda,5/27/26,906
Kashobwe,5/27/26,906
Kampemba,5/27/26,906
Rwashi,5/27/26,906
Bena Tshiadi,5/27/26,906
Yangala,5/27/26,906
Ilebo,5/27/26,906
Luebo,5/27/26,906
Bena Leka,5/27/26,906
Muetshi,5/27/26,906
Tshikula,5/27/26,906
Dibaya,5/27/26,906
Kalomba,5/27/26,906
Tshibala,5/27/26,906
Mushenge,5/27/26,906
Bulape,5/27/26,906
Masuika,5/27/26,906
Luiza,5/27/26,906
Katoka,5/27/26,906
Ndesha,5/27/26,906
Tshikaji,5/27/26,906
Bilomba,5/27/26,906
Ndekesha,5/27/26,906
Bunkonde,5/27/26,906
Mikalayi,5/27/26,906
Luambo,5/27/26,906
Katende,5/27/26,906
Ndjoko-Mpunda,5/27/26,906
Lubondaie,5/27/26,906
Kakenge,5/27/26,906
Rwampara,5/27/26,906
Bunia,5/27/26,906
Jiba,5/27/26,906
Linga,5/27/26,906
Mangala,5/27/26,906
Damas,5/27/26,906
Fataki,5/27/26,906
Drodro,5/27/26,906
Tchomia,5/27/26,906
Rethy,5/27/26,906
Nyakunde,5/27/26,906
Nizi,5/27/26,906
Bambu,5/27/26,906
Kilo,5/27/26,906
Mongbalu,5/27/26,906
Komanda,5/27/26,906
Gethy,5/27/26,906
Boga,5/27/26,906
Nia-Nia,5/27/26,906
Mandima,5/27/26,906
Lolwa,5/27/26,906
Lita,5/27/26,906
Boma-Mangbetu,5/27/26,906
Isiro,5/27/26,906
Wamba,5/27/26,906
Doruma,5/27/26,906
Pawa,5/27/26,906
Niangara,5/27/26,906
Rungu,5/27/26,906
Mambasa,5/27/26,906
Rimba,5/27/26,906
Logo,5/27/26,906
Angumu,5/27/26,906
Nyarambe,5/27/26,906
Mahagi,5/27/26,906
Makoro,5/27/26,906
Kambala,5/27/26,906
Biringi,5/27/26,906
Laybo,5/27/26,906
Ariwara,5/27/26,906
Adi,5/27/26,906
Aru,5/27/26,906
Adja,5/27/26,906
Aungba,5/27/26,906
Faradje,5/27/26,906
Gombari,5/27/26,906
Dungu,5/27/26,906
Watsa,5/27/26,906
Demba,5/27/26,906
Mutoto,5/27/26,906
Lubunga (Kasaï-Central),5/27/26,906
Kananga,5/27/26,906
Maluku II,5/27/26,906
Nselo,5/27/26,906
Lomela,5/27/26,906
Nioki,5/27/26,906
Bolobo,5/27/26,906
Mushie,5/27/26,906
Kwamouth,5/27/26,906
Mokala,5/27/26,906
Kisanji,5/27/26,906
Lukonga,5/27/26,906
Tunda,5/27/26,906
Bosobolo,5/27/26,906
Businga,5/27/26,906
Boto,5/27/26,906
Lisala,5/27/26,906
Ndage,5/27/26,906
Mwela Lembwa,5/27/26,906
Kingabwa,5/27/26,906
Likati,5/27/26,906
Yahuma,5/27/26,906
Ikela,5/27/26,906
Lubunga (Tshopo),5/27/26,906
Ubundu,5/27/26,906
Kailo,5/27/26,906
Ototo,5/27/26,906
Tshumbe,5/27/26,906
Lusangi,5/27/26,906
Bobozo,5/27/26,906
Punia,5/27/26,906
Kyondo,5/27/26,906
Mabalako,5/27/26,906
Biena,5/27/26,906
Masereka,5/27/26,906
Lubero,5/27/26,906
Manguredjipa,5/27/26,906
Mutwanga,5/27/26,906
Kamango,5/27/26,906
Oicha,5/27/26,906
Binza,5/27/26,906
Rwanguba,5/27/26,906
Rutshuru,5/27/26,906
Birambizo,5/27/26,906
Beni,5/27/26,906
Vuhovi,5/27/26,906
Musienene,5/27/26,906
Butembo,5/27/26,906
Katwa,5/27/26,906
Kayna,5/27/26,906
Goma,5/27/26,906
Karisimbi,5/27/26,906
Kibua,5/27/26,906
Masisi,5/27/26,906
Mweso,5/27/26,906
Kirotshe,5/27/26,906
Pinga,5/27/26,906
Walikale,5/27/26,906
Kibirizi,5/27/26,906
Kalunguta,5/27/26,906
Alimbongo,5/27/26,906
Nyiragongo,5/27/26,906
Katoyi,5/27/26,906
Bambo,5/27/26,906
Itebero,5/27/26,906
Mwana,5/27/26,906
Kaziba,5/27/26,906
Nyantende,5/27/26,906
Nyangezi,5/27/26,906
Kabare,5/27/26,906
Mubumbano,5/27/26,906
Walungu,5/27/26,906
Hauts-Plateaux,5/27/26,906
Kaniola,5/27/26,906
Kalonge,5/27/26,906
Bunyakiri,5/27/26,906
Uvira,5/27/26,906
Kitutu,5/27/26,906
Kamituga,5/27/26,906
Itombwe,5/27/26,906
Minembwe,5/27/26,906
Nundu,5/27/26,906
Ruzizi,5/27/26,906
Lemera,5/27/26,906
Fizi,5/27/26,906
Shabunda,5/27/26,906
Lulingu,5/27/26,906
Kalole,5/27/26,906
Mwenga,5/27/26,906
Mulungu,5/27/26,906
Bagira,5/27/26,906
Kadutu,5/27/26,906
Ibanda,5/27/26,906
Katana,5/27/26,906
Lualaba,5/27/26,906
Kafakumba,5/27/26,906
Kanzenze,5/27/26,906
Kasaji,5/27/26,906
Dilolo,5/27/26,906
Sandoa,5/27/26,906
Kalamba,5/27/26,906
Lubudi,5/27/26,906
Bunkeya,5/27/26,906
Fungurume,5/27/26,906
Kambove,5/27/26,906
Lubumbashi,5/27/26,906
Kisanga,5/27/26,906
Katuba,5/27/26,906
Mumbunda,5/27/26,906
Kipushi,5/27/26,906
Sakania,5/27/26,906
Kafubu,5/27/26,906
Kilela Balanda,5/27/26,906
Manika,5/27/26,906
Vangu,5/27/26,906
Kowe,5/27/26,906
Mitwaba,5/27/26,906
Gombe,5/27/26,906
Minova,5/27/26,906
Kalehe,5/27/26,906
Miti-Murhesa,5/27/26,906
Idjwi,5/27/26,906
Aba,5/27/26,906
Masina II,5/27/26,906
Kapanga,5/27/26,906
Dilala,5/27/26,906
Mutshatsha,5/27/26,906
Kikula,5/27/26,906
Kimbi Lulenge,5/27/26,906
Ferekeni,5/27/26,906
Wapinda,5/27/26,906
Likasi,5/27/26,906
Kasenga,5/27/26,906
Ntandembelo,5/27/26,906
Yumbi,5/27/26,906
Tshudi Loto,5/27/26,906
Kiri,5/27/26,906
Bosanga,5/27/26,906
Yalifafo,5/27/26,906
Dekese,5/27/26,906
Mimia,5/27/26,906
Makanza,5/27/26,906
Bomongo,5/27/26,906
Lolanga Mampoko,5/27/26,906
Penjwa,5/27/26,906
Bokungu,5/27/26,906
Wema,5/27/26,906
Befale,5/27/26,906
Lotumbe,5/27/26,906
Monkoto,5/27/26,906
Djombo,5/27/26,906
Bongandanga,5/27/26,906
Lingomo,5/27/26,906
Basankusu,5/27/26,906
Boende,5/27/26,906
Mompono,5/27/26,906
Monieka,5/27/26,906
Banjow Moke,5/27/26,906
Inongo,5/27/26,906
Wangata,5/27/26,906
Bolenge,5/27/26,906
Bolomba,5/27/26,906
Ingende,5/27/26,906
Iboko,5/27/26,906
Irebu,5/27/26,906
Mbandaka,5/27/26,906
Lukolela,5/27/26,906
Bikoro,5/27/26,906
Ntondo,5/27/26,906
Lilanga Bobangi,5/27/26,906
